"Reference","Left","KWIC","Right"
"doc#9","má d'' fhágamar bhí ceiliúradh againn i gcaife i Villefrance . </s><s> Bhí Marie ansin agus í ina suí ar mo ghlúine . </s><s> Bhí fhios agam","go","mbeadh sé deacair scaradh léi . </s><s> Dúirt sí liom fanacht ina fochair is go rachadh muid a chónaí in aon tíos le chéile i Lyons . </s>"
"doc#9","ansin agus í ina suí ar mo ghlúine . </s><s> Bhí fhios agam go mbeadh sé deacair scaradh léi . </s><s> Dúirt sí liom fanacht ina fochair is","go","rachadh muid a chónaí in aon tíos le chéile i Lyons . </s><s> Mhúinfeadh sí Fraincis dom . </s><s> Ba thaitneamhach an tairiscint í . </s>"
"doc#9","ach níorbh é mo bhealach aonraic féin é agus tuigeadh dom dá gcuirfeadh Marie a crúcaí ionam nach n-éalóinn uaithi","go","deo . </s><s> Bhíos dearfa nach raibh fúm fiú socrú síos agus go raibh iontaisí móra an tsaoil ceilte orm fós . </s><s> Mar sin ba le croí"
"doc#9","dom dá gcuirfeadh Marie a crúcaí ionam nach n-éalóinn uaithi go deo . </s><s> Bhíos dearfa nach raibh fúm fiú socrú síos agus","go","raibh iontaisí móra an tsaoil ceilte orm fós . </s><s> Mar sin ba le croí trom a d'' fhág mé slán ag Marie an lá dár gcionn . </s><s> Lean sí síos"
"doc#9","Marie an lá dár gcionn . </s><s> Lean sí síos an bóithrín ón teach mé agus na frasa deor léi . </s><s> Chaith sí a lámha timpeall orm gur phóg","go","ceanúil mé . </s><s> Á ! </s><s> Na Francaigh . </s><s> An bhfuil aon dream chomh paisiúnta leo ? </s><s> Cuireann siad mná dolba na hÉireann in áit na"
"doc#9",". </s><s> Toisc chomh fada ó thuaidh is atá Alsace ní bhíonn na caora aibí ansin go dtí mí dheireadh an fhómhair . </s><s> Mar sin chuamar","go","Lyons chun traein a fháil go Strasbourg . </s><s> Lá fliuch gruama a bhí ann agus muid ag bordáil na traenach . </s><s> Ní fhaca mé an oiread"
"doc#9","is atá Alsace ní bhíonn na caora aibí ansin go dtí mí dheireadh an fhómhair . </s><s> Mar sin chuamar go Lyons chun traein a fháil","go","Strasbourg . </s><s> Lá fliuch gruama a bhí ann agus muid ag bordáil na traenach . </s><s> Ní fhaca mé an oiread daoine óga ariamh is a bhí ag"
"doc#9","na traenach . </s><s> Ní fhaca mé an oiread daoine óga ariamh is a bhí ag an stáisiún . </s><s> Bhí cuma an ocrais orthu ar fad , iad gléasta","go","dona agus a mbalcaisí ceangailte suas i sreangáin acu . </s><s> Cheapfá le breathnú orthu go raibh aos óg na hEorpa ar fad ag ardú a"
"doc#9","an ocrais orthu ar fad , iad gléasta go dona agus a mbalcaisí ceangailte suas i sreangáin acu . </s><s> Cheapfá le breathnú orthu","go","raibh aos óg na hEorpa ar fad ag ardú a sciathán . </s><s> Chaitheamar an t-am ar an traein ag ól . </s><s> Bhí mise crua fuinniúil tar éis"
"doc#9","na bhfíonghort agus bhí mé in ann an t-uafás a ól . </s><s> Ní raibh Marcial agus Sofia basctha ach oiread . </s><s> Ba é fírinne an scéil","go","raibh ár ndóthain go binn ólta againn nuair a shroicheamar Strasbourg . </s><s> Bhíomar tar éis a léamh sa bpáipéar go raibh"
"doc#9","bhí mé in ann an t-uafás a ól . </s><s> Ní raibh Marcial agus Sofia basctha ach oiread . </s><s> Ba é fírinne an scéil go raibh ár ndóthain","go","binn ólta againn nuair a shroicheamar Strasbourg . </s><s> Bhíomar tar éis a léamh sa bpáipéar go raibh úinéir i mbaile beag"
"doc#9","an scéil go raibh ár ndóthain go binn ólta againn nuair a shroicheamar Strasbourg . </s><s> Bhíomar tar éis a léamh sa bpáipéar","go","raibh úinéir i mbaile beag darbh ainm Riquewihr , roinnt ciliméadar ó Strasbourg , ag lorg spailpíní . </s><s> Rinneamar ar an"
"doc#9","treisiú leis an dearcadh seo bhí coill os cionn an bhaile agus caisleán tréigthe ar bharr aille . </s><s> Sa meánaois ba chosúil","go","mba chaisleán daingean a bí ann , an tiarna i gceannas agus é ag féachaint anuas ar a chuid tionóntaí ... </s><s> Bhaineamar tí"
"doc#9","i láthair baintrí muid , bean ard fhionn nár fhéach níos mó ná dhá scór bliain d'' aois cé gur fhoghlaim mé ina dhiaidh sin","go","raibh na trí scór slánaithe aici . </s><s> Ainneoin a haoise ní raibh ribe liath ina cuid gruaige agus lena súile gorma ní fhéadfá"
"doc#9","sa chistin muid áit ar cuireadh tráth bia os ár gcomhair . </s><s> Ba é Marcial a rinne an mhargaíocht . </s><s> Labhair Frau Cassins","go","fuarchúiseach staidéarach . </s><s> Gheobhadh muid fiche frainc sa ló chomh maith le lóistín agus béile . </s><s> Agus muid ag"
"doc#9","cailín ábhairín ramhar darbh ainm Karen , a bhí roinnt blianta níos óige ná í . </s><s> Cuireadh iad in aithne dhúinn agus ba léir","go","raibh ríméad orthu strainséirí a fheiceáil sa gceantar uaigneach sin . </s><s> Ag tarraingt ar mheánoíche tháinig fear óg"
"doc#9",", a bheadh timpeall deich mbliana fichead , isteach agus cuireadh in aithne dhúinn é . </s><s> Karl ab ainm dhó agus bhí sé súgach","go","leor . </s><s> Nuair a chonaic mé é níor thuig mé cén fáth gur theastaigh cúnamh ar bith ó Frau Cassins . </s><s> Bhí an oiread spreac ina mac"
"doc#9","ar bith ó Frau Cassins . </s><s> Bhí an oiread spreac ina mac is a bhí i Marcial agus ionam féin le chéile ... </s><s> Ar maidin dúisíodh muid","go","moch agus chuaigh mé amach ag féachaint ar an mbaile . </s><s> Bhí ceo ag clúdach na gcnoc i bhfad uaim , cnoic a tuigeadh dhom a bhí"
"doc#9","seacht gcloch déag ag briseadh adhmaid le tua . </s><s> Thug mé sondas dá cuid matán a chuirfeadh dornálaí i do chuimhne . </s><s> Ba léir","go","mba daoine gustalacha iad muintir Riquewihr nár rug an codladh déanach orthu . </s><s> Níor fhéadas gan an ghoimh gheimhriúil a"
"doc#9","eile den bhliain ? </s><s> Ba bheag sin cé is moite de shreangáin agus tacaí a choinneáil leis na crainn fhíniúna ar fhaitíos","go","leagfadh an stoirm iad ... </s><s> Fuaireas mé féin ar aghaidh Renata sa líne anonn . </s><s> Dúirt sí liom go gcuirtear na fíniúnacha i"
"doc#9","crainn fhíniúna ar fhaitíos go leagfadh an stoirm iad ... </s><s> Fuaireas mé féin ar aghaidh Renata sa líne anonn . </s><s> Dúirt sí liom","go","gcuirtear na fíniúnacha i ndruileanna faoi mar a chuirtear na fataí in Éirinn , agus bíonn óna cheathair go cúig troithe"
"doc#9","<s> Dúirt sí liom go gcuirtear na fíniúnacha i ndruileanna faoi mar a chuirtear na fataí in Éirinn , agus bíonn óna cheathair","go","cúig troithe spáis idir gach líne . </s><s> Nuair a bhítear ag bailiú na gcaor fíniúna seasann duine ar aghaidh duine eile anonn"
"doc#9","a bhíomar ag caint gur chuir Renata ceisteanna orm faoi Éirinn agus mo mhuintir . </s><s> Ríomhas scéal mo ghinealaigh di ó bhun","go","barr . </s><s> D'' fhiafraíos di cén fáth nach raibh Karl ag obair sna fíonghoirt agus d'' inis sí stair chráite an teaghlaigh dom . </s>"
"doc#9","di cén fáth nach raibh Karl ag obair sna fíonghoirt agus d'' inis sí stair chráite an teaghlaigh dom . </s><s> Dúirt sí liom","go","raibh a hathair in arm na Gearmáine le linn an Dara Cogadh Mór . </s><s> Nuair a bhí an cogadh beagnach thart chuaigh sé ar a"
"doc#9","in uaimh sléibhe in aice le Riquewihr . </s><s> Gabhadh é . </s><s> Chaill sé a shláinte de bharr náire an chogaidh agus cailleadh é","go","gairid ina dhiaidh sin . </s><s> Bhí Karl iontach doirte ar a athair agus nuair a cailleadh é chaill sé suim sa saol . </s><s> D'' iompaigh sé"
"doc#9","fíonghoirt ... </s><s> Ní raibh fústar ná giodam ar bith ag baint leis an obair anseo seachas mar a bhí i Villefrance . </s><s> Deineadh é","go","righin réidh agus fuair muid neart le hithe agus le hól . </s><s> Maidir le schnapps bhí sin ann agus dalladh . </s><s> Sa tráthnóna"
"doc#9","astu . </s><s> Bhí cúpla lá saoire le cois againn sul má bhuail muid bóthar agus chaith mé an t- am sin ag fiach torc fiáine a bhí","go","fairsing sna coillte os cionn Riquewihr . </s><s> Dhíol mé na toirc sin le búistéir áitiúil a raibh gliondar air a leithéid a"
"doc#9","agus a clann agus thugamar ár n-aghaidh ar Strasbourg chun filleadh ar Pháras . </s><s> Bhí an turas treanach ó Strasbourg","go","Páras ar an turas ba thaitneamhaí dar thug mé riamh . </s><s> Shníomh an traein a bealach trí ghleannta a raibh foraoisí ar chaon"
"doc#9","agus níor thuig éinne mé . </s><s> Chuir cuid acu strainc orthu féin nuair a chuala siad an luach . </s><s> Dhún cuid eile an doras orm","go","borb . </s><s> Bhí cosc ar Sofia filleadh abhaile agus bhí a cuid airgid ag dreo go tapa . </s><s> Agus muid sa nguais ina rabhamar"
"doc#9","chuala siad an luach . </s><s> Dhún cuid eile an doras orm go borb . </s><s> Bhí cosc ar Sofia filleadh abhaile agus bhí a cuid airgid ag dreo","go","tapa . </s><s> Agus muid sa nguais ina rabhamar shocraíomar ár gcomhlacht féin a bhunú . </s><s> Thugamar faoi deara gur fhág an t-úinéir"
"doc#9","na gcártaí a ísliú go dtí cúig frainc . </s><s> Dhíol mé fhéin deich gcárta an chéad lá , trí cinn an dara lá ach ansin , mí-ádhúil","go","leor , d'' oscail na spéartha agus ní fhéadfá do cheann a chur amach sa mbáisteach . </s><s> B'' fhéidir gurbh é lár ár leasa é mar"
"doc#9",", d'' oscail na spéartha agus ní fhéadfá do cheann a chur amach sa mbáisteach . </s><s> B'' fhéidir gurbh é lár ár leasa é mar seans","go","raibh an slad tugtha faoi deara ag an am seo agus na póilíní ar ár dtóir . </s><s> Ó tharla go raibh tréimhse príosúnachta curtha"
"doc#9","fhéidir gurbh é lár ár leasa é mar seans go raibh an slad tugtha faoi deara ag an am seo agus na póilíní ar ár dtóir . </s><s> Ó tharla","go","raibh tréimhse príosúnachta curtha isteach ag Marcial ní raibh aon fhonn air titim ina gcrúcaí arís . </s><s> Cibé scéal é bhí"
"doc#9","na dtithe a bhíos nuair a tharraing an traein isteach sa Hauptbahnhof , stáisiún ollmhór Hamburg . </s><s> Bhí siad anseo","go","rábach , tithe faoi gach dath sa mbogha ceatha - buí , gorm , corcra ... dathanna nach mbacann na hÉireannaigh agus na"
"doc#9","a chuaigh tríom mar shaighead . </s><s> An dath liath a bhí le feiceáil agam trí fhuinneog na traenach ar mo bhealach soir ba léir","go","mba cheo seaca a bhí ann . </s><s> Ag déanamh mo bhealaigh go sceonmhar i dtreo na bialainne a bhíos nuar a chualas m'' ainm á"
"doc#9","le feiceáil agam trí fhuinneog na traenach ar mo bhealach soir ba léir go mba cheo seaca a bhí ann . </s><s> Ag déanamh mo bhealaigh","go","sceonmhar i dtreo na bialainne a bhíos nuar a chualas m'' ainm á screadaíl . </s><s> Cé a bheadh ann ach Darach , cara liom ó na"
"doc#9","i mBaile Átha Cliath agus a raibh post aige in Ollscoil Hamburg . </s><s> Bhíos tar éis scríobh chuige cúpla lá roimhe sin","go","rabhas ar mo bhealach agus fair play dhó ní dhearna sé leath dá fháilte . </s><s> Tar éis dúinn greim a chaitheamh chuamar amach"
"doc#9","chuamar amach ag siúlóid cois an Alster , loch mór atá i gceartlár Hamburg . </s><s> Bhí stolladh gaoithe anoir ann a rachadh","go","féitheoga do chroí . </s><s> Ba léir go raibh an ghaoth spealta anoir seo ag teacht feadh an bhealaigh ón tSibéir agus cochall"
"doc#9","cois an Alster , loch mór atá i gceartlár Hamburg . </s><s> Bhí stolladh gaoithe anoir ann a rachadh go féitheoga do chroí . </s><s> Ba léir","go","raibh an ghaoth spealta anoir seo ag teacht feadh an bhealaigh ón tSibéir agus cochall fuachta uirthi . </s><s> Níor choinnigh"
"doc#9","agus cochall fuachta uirthi . </s><s> Níor choinnigh seo na Gearmánaigh ina gcónaí . </s><s> Bhí an loch breac ballach le báid a sheol","go","grástúil ar a ucht . </s><s> An dream úd a bhí ag glacadh an aeir anseo ba dhream rachmasúil iad gan dabht mar is comhartha sóirt an"
"doc#9","gan sondas a chur ina ndreach . </s><s> Ní fhaca mé fir ná mná chomh breá riamh i mo shaol , snua na sláinte ar chách . </s><s> Bhí na fir","go","láidir os cionn na sé troithe , gruaig fhionn orthu ar fad nach mór , súile glasa . </s><s> Maidir leis na mná bhí siad lán chomh"
"doc#9",". </s><s> I gcomparáid le Baile Átha Cliath agus Londain ní raibh rian ar bith den salachar ná den smúit le fáil anseo , gach rud","go","néata dea- riartha , cóir . </s><s> Sna príomhshráideanna bhí spásanna leathana anseo is ansiúd , gan faic ag fás iontu ach"
"doc#9","ná an chairdiúlacht chéanna ag baint leo is a bhí ag baint leis an bhFrancach . </s><s> Bhí iarann ina n- intinn . </s><s> D'' oibrigh siad","go","dian . </s><s> Chreid siad san obair chrua - an eitic Phrotastúnach mar a thug Darach air . </s><s> An t-aon locht follasach a bhí orthu ba é"
"doc#9","Phrotastúnach mar a thug Darach air . </s><s> An t-aon locht follasach a bhí orthu ba é a n-easpa samhlaíochta é . </s><s> Ní hé sin le rá","go","raibh siad siléigeach . </s><s> Ba leor féachaint ar a longchlóis , a gcuid bóithre , go fiú mar a n-oilidís a gcuid madraí , le nach"
"doc#9","é a n-easpa samhlaíochta é . </s><s> Ní hé sin le rá go raibh siad siléigeach . </s><s> Ba leor féachaint ar a longchlóis , a gcuid bóithre ,","go","fiú mar a n-oilidís a gcuid madraí , le nach mbeadh siad ag cac go poiblí , le bréag a thabhairt don tuairim sin . </s><s> Ba é a meas ar"
"doc#9",". </s><s> Ba leor féachaint ar a longchlóis , a gcuid bóithre , go fiú mar a n-oilidís a gcuid madraí , le nach mbeadh siad ag cac","go","poiblí , le bréag a thabhairt don tuairim sin . </s><s> Ba é a meas ar an reacht an tréith ba shondasaí fúthu . </s><s> Cén fáth eile go"
"doc#9","ag cac go poiblí , le bréag a thabhairt don tuairim sin . </s><s> Ba é a meas ar an reacht an tréith ba shondasaí fúthu . </s><s> Cén fáth eile","go","leanfaidís Hitler chomh caoch fallaingeach sin ? </s><s> D'' fhilleamar ónar gcuid spaisteoireachta ar árasán Dharach a bhí"
"doc#9","ar árasán Dharach a bhí le hais an Hohenluftchausee , a chiallaíonn Bealach na Gaoithe Móire . </s><s> Árasán sócúil","go","maith a bhí ann le cistin is ball troscáin thíos staighre agus seomra a raibh dhá leaba ann ar a bharr . </s><s> D'' fhiafraigh"
"doc#9","agus seomra a raibh dhá leaba ann ar a bharr . </s><s> D'' fhiafraigh Darach díom an raibh fúm fanacht i Hamburg i bhfad . </s><s> Dúras leis","go","raibh fúm fanacht ann go mbeadh m'' airgead caite agus go raibh rún agam dhul ag trampáil go deisceart na Gearmáine ansin"
"doc#9","leaba ann ar a bharr . </s><s> D'' fhiafraigh Darach díom an raibh fúm fanacht i Hamburg i bhfad . </s><s> Dúras leis go raibh fúm fanacht ann","go","mbeadh m'' airgead caite agus go raibh rún agam dhul ag trampáil go deisceart na Gearmáine ansin go bhfeicfinn an chuid"
"doc#9","Darach díom an raibh fúm fanacht i Hamburg i bhfad . </s><s> Dúras leis go raibh fúm fanacht ann go mbeadh m'' airgead caite agus","go","raibh rún agam dhul ag trampáil go deisceart na Gearmáine ansin go bhfeicfinn an chuid eile den tír . </s><s> Chomhairligh sé"
"doc#9","i Hamburg i bhfad . </s><s> Dúras leis go raibh fúm fanacht ann go mbeadh m'' airgead caite agus go raibh rún agam dhul ag trampáil","go","deisceart na Gearmáine ansin go bhfeicfinn an chuid eile den tír . </s><s> Chomhairligh sé dhom go raibh sin ceart go leor amach"
"doc#9","raibh fúm fanacht ann go mbeadh m'' airgead caite agus go raibh rún agam dhul ag trampáil go deisceart na Gearmáine ansin","go","bhfeicfinn an chuid eile den tír . </s><s> Chomhairligh sé dhom go raibh sin ceart go leor amach i lár an tsamhraidh , b'' fhéidir ,"
"doc#9","rún agam dhul ag trampáil go deisceart na Gearmáine ansin go bhfeicfinn an chuid eile den tír . </s><s> Chomhairligh sé dhom","go","raibh sin ceart go leor amach i lár an tsamhraidh , b'' fhéidir , agus an aimsir mar a d'' iarrfá í ach anois i ndúluachair an"
"doc#9","ag trampáil go deisceart na Gearmáine ansin go bhfeicfinn an chuid eile den tír . </s><s> Chomhairligh sé dhom go raibh sin ceart","go","leor amach i lár an tsamhraidh , b'' fhéidir , agus an aimsir mar a d'' iarrfá í ach anois i ndúluachair an gheimhridh ní"
"doc#9","mar a d'' iarrfá í ach anois i ndúluachair an gheimhridh ní bheadh ann ach seafóid . </s><s> Ní bheinn coicís i mo chodladh amuigh nó","go","bpréachfaí mé agus , níos tábhachtaí fós , ní ghlacfadh an Polizei leis é a bheith ag trampáil tríd an '' Reich '' an t-am údan"
"doc#9","tríd an '' Reich '' an t-am údan bliana . </s><s> Chuir sé ina luí orm gur chóir dom clárú leis na póilíní , post a lorg agus fanacht","go","bhfillfeadh an samhradh . </s><s> Agus creathanna an fhuachta fós ag dul tríom cheapas gur mhaith an chomhairle í . </s><s> Lenár"
"doc#9","ghnaithí na hÉireann . </s><s> Cosúil lena liachtaí eile a casadh orm sa teach ósta bhí Fritz agus Murmel ag fanacht leis an lá nó","go","mbeadh a ndóthain airgid saothraithe acu le dhul go hÉirinn . </s><s> Ba é mian a gcroí teach ósta le giodán talún a cheannach áit"
"doc#9","casadh orm sa teach ósta bhí Fritz agus Murmel ag fanacht leis an lá nó go mbeadh a ndóthain airgid saothraithe acu le dhul","go","hÉirinn . </s><s> Ba é mian a gcroí teach ósta le giodán talún a cheannach áit eicínt i gCill Mhantáin ... </s><s> Ní rabhamar i bhfad"
"doc#9",". </s><s> Ba é mian a gcroí teach ósta le giodán talún a cheannach áit eicínt i gCill Mhantáin ... </s><s> Ní rabhamar i bhfad istigh","go","bhfacas mo chéad aighneas i bpub Gearmánach . </s><s> I gcúinne thall uainn bhí firín beag glibíneach le gruaig fhada oláilte ag"
"doc#9","d'' fhéadfainn roinnt abairtí Béarla a phiocadh suas ... '' chuir an firín beag buíchraicneach sin Hitler m'' athair maith","go","tóin poill ... drochrath oraibh a chine faoi chopóig ... ní hiontas go bhfuil sibh deighilte agus go ndeighilfear"
"doc#9","beag buíchraicneach sin Hitler m'' athair maith go tóin poill ... drochrath oraibh a chine faoi chopóig ... ní hiontas","go","bhfuil sibh deighilte agus go ndeighilfear tuilleadh sibh , a chine chnimhneach etc . </s><s> etc . </s><s> '' Chuaigh tost léanmhar tríd"
"doc#9","m'' athair maith go tóin poill ... drochrath oraibh a chine faoi chopóig ... ní hiontas go bhfuil sibh deighilte agus","go","ndeighilfear tuilleadh sibh , a chine chnimhneach etc . </s><s> etc . </s><s> '' Chuaigh tost léanmhar tríd an ósta ar a chloisteáil seo . </s>"
"doc#9","chnimhneach etc . </s><s> etc . </s><s> '' Chuaigh tost léanmhar tríd an ósta ar a chloisteáil seo . </s><s> Stop daoine ag ól agus ag féachaint","go","míchéadfach síos ar a mbróga agus isteach ina bpiontaí . </s><s> Bhreathnaigh tuilleadh go naimhdeach ar an bhfirín beag"
"doc#9",". </s><s> Stop daoine ag ól agus ag féachaint go míchéadfach síos ar a mbróga agus isteach ina bpiontaí . </s><s> Bhreathnaigh tuilleadh","go","naimhdeach ar an bhfirín beag glibíneach . </s><s> '' Tá sé chomh maith agam a dhul anonn agus foighid a chur ann , '' arsa Darach . </s><s> '' Tá"
"doc#9","scoláire ag ollscoil Hamburg ó Cambridge . </s><s> Bhí a raibh de theangacha faoin mbogha ceatha ar deil aige . </s><s> Bhí an Ghaeilge","go","líofa aige freisin cé nár chaith sé ach cúpla seachtain i gCarna á foghlaim ... Nuair a bhí foighid curtha ann shuigh sé"
"doc#9","Bhaird agus aoibh an gháire ag teacht air . </s><s> Ba ghearr gur thosaigh teanntás an tSasanaigh ag briseadh amach ann . </s><s> Ba léir","go","ndeachaigh sé ó loch go tóchar ar a bhabhtaí óil . </s><s> Tamall ina dhiaidh sin bhí an bhruíon dearmadta agus é a míogarnach go"
"doc#9","ag teacht air . </s><s> Ba ghearr gur thosaigh teanntás an tSasanaigh ag briseadh amach ann . </s><s> Ba léir go ndeachaigh sé ó loch","go","tóchar ar a bhabhtaí óil . </s><s> Tamall ina dhiaidh sin bhí an bhruíon dearmadta agus é a míogarnach go sásta lenár n-ais . </s>"
"doc#9","go ndeachaigh sé ó loch go tóchar ar a bhabhtaí óil . </s><s> Tamall ina dhiaidh sin bhí an bhruíon dearmadta agus é a míogarnach","go","sásta lenár n-ais . </s><s> Thosaigh an ceol . </s><s> Dearmadaíodh an t-achascán , rud a léiríonn nach cine trodach iad na Gearmánaigh . </s>"
"doc#9","n-ais . </s><s> Thosaigh an ceol . </s><s> Dearmadaíodh an t-achascán , rud a léiríonn nach cine trodach iad na Gearmánaigh . </s><s> Ba ghearr","go","raibh siad ar a mine ghéire ag gabháil fhoinn agus ag bualadh íochtar na bpiontaí d'' uachatar an bhoird le rithim an"
"doc#9","Mhic an Bhaird aimsir an Chogaidh ? </s><s> '' Deir sé fhéin gur bádh ... Is duine múisiamach an fear bocht agus é ar a chiall . </s><s> '' </s><s> '' Ní","go","minic a tharlaíonn sé sin ón gcosúlacht a bhí air anocht . </s><s> '' </s><s> '' D'' fhéadfá é sin á chanadh . </s><s> Mura maróidh duine éigin é go luath"
"doc#9",". </s><s> '' </s><s> '' Ní go minic a tharlaíonn sé sin ón gcosúlacht a bhí air anocht . </s><s> '' </s><s> '' D'' fhéadfá é sin á chanadh . </s><s> Mura maróidh duine éigin é","go","luath maróidh an buidéal fuisce é ... '' </s><s> Bhíomar ag siúl an Hohenluftchausee agus an ghaoth ag ithe na gcluas dhínn . </s><s> '' Tá"
"doc#9","déanfaimid iarracht jab a fháil in áit eicínt . </s><s> Tá coinne a''m sa san ollscoil agus ní bheidh mé in inmhe corraí amach leat","go","meán lae ... '' </s><s> '' Déanfaidh sin , '' arsa mise . </s><s> Chuamar chun na leapa ar shroicheadh an árasáin dúinn . </s><s> An lá dár gcionn"
"doc#9","lae ... '' </s><s> '' Déanfaidh sin , '' arsa mise . </s><s> Chuamar chun na leapa ar shroicheadh an árasáin dúinn . </s><s> An lá dár gcionn chuaigh mé","go","stáisiún na ngardaí in aice le stáisiún traenach Dammtor agus chláraigh mé leis na póilíní . </s><s> Bhí orm scrúdú coirp a chur"
"doc#9","oibre , Turcach agus Iúgslavach agus Paidí bocht fánach amháin caite ina measc . </s><s> D'' oibrigh muid óna seacht ar maidin","go","dtína ceathair tráthnóna agus gan ach briseadh leathuaire againn don lón . </s><s> Taca a ceathair thagadh an saoiste chugainn"
"doc#9","an saoiste chugainn - Gearmánach caol sleamhain agus d'' iarradh orainn ragobair a dhéanamh . </s><s> Ba é fírinne an scéil","go","rabhamar ag déanamh dhá uair déag oibre sa lá ar phá suarach - cheithre mharc san uair . </s><s> Agus an torann agus an callán a bhí"
"doc#9","i gceárta m'' intinne i rith an lae . </s><s> Na buidéil ba chúis leis seo . </s><s> San áras plúchta sin ní raibh le cloisteáil ó mhaidin","go","faoithin ach tranglam buidéal agus clagarnach innealra . </s><s> Bhí urlár na monarchan lomlán le buidéil bhriste agus"
"doc#9",". </s><s> Toisc ár laghad Gearmáinise níl dabht ar bith ach gur imríodh spídiúlacht orainn . </s><s> Sclábhaithe a bhí ionainn","go","bunúsach a raibh an craiceann agus an luach le baint dhínn . </s><s> Shamhlaigh mé macasamhail an mheister mar Naistíoch dolba a"
"doc#9","an bheilt táirgeachta ar a rollaítí na créiteanna móra buidéal isteach ar pháiléidí . </s><s> Maidin amháin agus rian na póite","go","láidir fós orm tar éis dhom oíche fhada a chur isteach Tí Fritz and Murmel , i bhfochair Dharach agus Mac an Bhaird ,"
"doc#9","tar éis dhom oíche fhada a chur isteach Tí Fritz and Murmel , i bhfochair Dharach agus Mac an Bhaird , chuir mé mo chois","go","neamhairdiúil idir na rollaí iarainn . </s><s> Gamal de Thurcach a bhí ag tiomáint an fork-lift . </s><s> Ní fhaca sé mo chois san ionad"
"doc#9","ar na rollaí . </s><s> Shleamhnaigh an chréit síos ar luas lasrach gur dhaingnigh mo chos idir péire de na rollaí . </s><s> Cheap mé","go","raibh mo chnaipe scaoilte . </s><s> Chuaigh pian mhillteach ina maidhmeanna trí mo chorp . </s><s> Lig mé béic asam . </s><s> Tháinig na"
"doc#9","chun an chréit a bhogadh . </s><s> Tháinig an meister agus é faoi imní ach is dóigh liom gur imní faoina chomhlacht a bhí air agus","go","raibh sé chomh dóigh lena athrach nach raibh sé ag íoc aon árachas orainn . </s><s> Níor briseadh mo chos , buíochas le Dia , ach bhí"
"doc#9","do do chrá . </s><s> Is ar an dóigh sin a fhaigheann an fear oibre gráin ar an meánaicme shócúil agus lucht na táirgiochta agus","go","n-aithnítear iad mar naimhde , gan bacadh le síolteagasc Marx a chur san áireamh ar chor ar bith . </s><s> Taca an ama seo thosaigh"
"doc#9","i ndán dom ach éirí aníos agus braon tae a ól agus paicéad toitíní a chaitheamh agus fanacht ag siúl suas is anuas nó","go","mbrisfeadh an maidneachan . </s><s> D'' fhág sin sáraithe mé an chuid eile den lá , ag míogarnach os cionn na mbuidéal agus ag"
"doc#9","na mbuidéal agus ag iarraidh fanacht i mo dhúiseacht . </s><s> Chun éalú ón bpeannaid seo thaithínn Tí Fritz agus Murmel","go","rialta . </s><s> Tráthnóna Sathairn amháin thug mo chos go dtí lár na cathrach mé . </s><s> Casadh isteach i dtreo an Reeperbahn mé , lána"
"doc#9","thug mo chos go dtí lár na cathrach mé . </s><s> Casadh isteach i dtreo an Reeperbahn mé , lána caol dorcha a raibh mná coitianta","go","rábach sna fuinneoga ann . </s><s> Ní raibh fallach ó Dhia anuas orthu seo ach iad go saothrach ag iarraidh fir a mhealladh chucu . </s>"
"doc#9","mé , lána caol dorcha a raibh mná coitianta go rábach sna fuinneoga ann . </s><s> Ní raibh fallach ó Dhia anuas orthu seo ach iad","go","saothrach ag iarraidh fir a mhealladh chucu . </s><s> Bhí striapach amháin acu seo ar a laghad nócha bliain d'' aois . </s><s> Bhí"
"doc#9","ag súil le solamar . </s><s> Bhuail dúil i mbean fhionn mé fhéin agus rinneas margadh léi ar chéad marc . </s><s> Threoraigh sí suas","go","dtína seomra mé ach nuair a luíos ar a leaba spréach sí . </s><s> Ach a raibh a cuid airgid faighte aici d'' éirigh sí fuar , postúil . </s>"
"doc#9","de gach cineál do mhargaí an domhain . </s><s> Bhí isteach is amach le ceithre chéad duine ag obair ann agus an áit chomh mór","go","bhféadfá dul ar do choimeád istigh ann . </s><s> Ba mhór idir an áit seo agus an mhonarcha Coca-Cola . </s><s> Ar an gcéad dul síos bhí na"
"doc#9","liom riamh . </s><s> Ainneoin é a bheith cúig bliana sa siléar ní raibh ach smeadar fánach Gearmáinise aige . </s><s> Níor ghoill seo air","go","rómhór . </s><s> Bhí bean agus clann air sa Tuirc ag a gcuireadh sé pinginí abhaile . </s><s> An chéad lá dúinn ag obair in éineacht d''"
"doc#9","lá dúinn ag obair in éineacht d'' fhiafraigh sé dhíom cérbh as mé . </s><s> Dúirt mé leis gurbh as Éirinn mé . </s><s> '' Éire , '' ar seisean","go","heolach . </s><s> '' An bhfuil sé sin in aice le cósta na hAfraice ? </s><s> '' Nuair a dúras leis nach raibh , mhaígh sé go raibh a leithéid d''"
"doc#9",". </s><s> '' Éire , '' ar seisean go heolach . </s><s> '' An bhfuil sé sin in aice le cósta na hAfraice ? </s><s> '' Nuair a dúras leis nach raibh , mhaígh sé","go","raibh a leithéid d'' áit amach ó chósta na hIndia . </s><s> Níor chuir a aineolas a dhath as dó ach lean air ag tomhas . </s><s> Maidir leis an"
